Fid,pid,ptime,date_time,src_ip_address,dst_ip_address,frame_protos,src_port,dst_port,sbytes,dbytes,uid,Label
203.130.53.126-10.42.0.211-80-52048-6,25561631,03:28.3,2022-12-10 01:30:27+09,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,25,48235,122,1008,CrGH2p31KerGdUEMdd,1
10.42.0.1-10.42.0.42-53-53832-17,25561635,03:28.3,2022-12-10 01:30:28+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,504,Ch8Lts3OB3xl0C0Oec,0
182.22.24.124-10.42.0.211-443-45727-6,25561738,03:28.4,2022-12-10 01:30:30+09,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:smtp,25,48235,88,840,CrGH2p31KerGdUEMdd,1
172.217.11.2-10.42.0.211-443-34472-6,25561739,03:28.4,2022-12-10 01:30:31+09,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,25,48235,88,420,CrGH2p31KerGdUEMdd,0
10.42.0.42-112.80.248.187-56991-80-6,25561733,03:28.3,2022-12-10 01:30:31+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,906,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-31.13.80.5-37245-443-6,25561943,03:28.6,2022-12-10 01:30:31+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,850,Ch8Lts3OB3xl0C0Oec,0
172.217.3.110-10.42.0.211-443-55655-6,25562024,03:28.6,2022-12-10 01:30:32+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,1021,Ch8Lts3OB3xl0C0Oec,0
172.217.3.110-10.42.0.151-443-56652-6,25562025,03:28.6,2022-12-10 01:30:35+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,333,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-121.12.98.62-40979-80-6,25562098,03:28.8,2022-12-10 01:30:35+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-123.125.29.220-52032-80-6,25562435,03:28.9,2022-12-10 01:30:39+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,385,Ch8Lts3OB3xl0C0Oec,0
192.229.173.173-10.42.0.42-80-41629-6,25562615,03:28.9,2022-12-10 01:30:46+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
220.243.235.201-10.42.0.211-80-52211-6,25562827,03:29.1,2022-12-10 01:30:46+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,961,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-10.42.0.1-36949-53-17,25562910,03:29.1,2022-12-10 01:30:48+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,850,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-72.30.2.182-35939-443-6,25562911,03:29.1,2022-12-10 01:30:50+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,798,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-10.42.0.1-62734-53-17,25562936,03:29.2,2022-12-10 01:30:51+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,1021,Ch8Lts3OB3xl0C0Oec,1
172.217.3.99-10.42.0.151-443-32958-6,25562937,03:29.2,2022-12-10 01:30:51+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,798,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-23.203.49.224-36066-443-6,25563175,03:29.3,2022-12-10 01:30:51+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,1077,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-10.42.0.1-30249-53-17,25563286,03:29.4,2022-12-10 01:30:51+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,850,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-52.0.93.246-45776-443-6,25563287,03:29.4,2022-12-10 01:30:51+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
10.42.0.151-123.125.29.220-49021-80-6,25563384,03:29.5,2022-12-10 01:30:55+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
8.0.6.4-8.6.0.1-0-0-0,25563385,03:29.5,2022-12-10 01:30:57+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-66.198.24.224-40844-80-6,25563568,03:29.5,2022-12-10 01:30:57+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,333,Ch8Lts3OB3xl0C0Oec,0
182.22.67.87-10.42.0.211-443-48361-6,25563569,03:29.5,2022-12-10 01:30:58+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,1
180.149.136.194-10.42.0.211-443-42460-6,25563863,03:29.6,2022-12-10 01:31:00+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,325,Ch8Lts3OB3xl0C0Oec,1
8.0.6.4-8.6.0.1-0-0-0,25563987,03:29.7,2022-12-10 01:31:00+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,385,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-123.125.29.220-55077-80-6,25564123,03:29.8,2022-12-10 01:31:00+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
172.217.11.35-10.42.0.211-80-38030-6,25564470,03:30.0,2022-12-10 01:31:00+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,385,Ch8Lts3OB3xl0C0Oec,1
10.42.0.42-123.125.29.220-49258-80-6,25564471,03:30.0,2022-12-10 01:31:03+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,758,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-52.84.6.107-50548-443-6,25565076,03:30.2,2022-12-10 01:31:04+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,798,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-10.42.0.1-21378-53-17,25565077,03:30.2,2022-12-10 01:31:04+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,850,Ch8Lts3OB3xl0C0Oec,1
203.205.158.61-10.42.0.151-80-33022-6,25565190,03:30.3,2022-12-10 01:31:05+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,798,Ch8Lts3OB3xl0C0Oec,1
205.185.216.10-10.42.0.151-80-58322-6,25565191,03:30.3,2022-12-10 01:31:10+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,242,Ch8Lts3OB3xl0C0Oec,1
172.217.12.206-10.42.0.151-443-47992-6,25565376,03:30.4,2022-12-10 01:31:11+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,133,Ch8Lts3OB3xl0C0Oec,0
172.217.10.227-10.42.0.42-443-36358-6,25565377,03:30.4,2022-12-10 01:31:12+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,1025,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-10.42.0.1-12948-53-17,25565464,03:30.5,2022-12-10 01:31:12+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-103.235.46.211-49082-443-6,25565465,03:30.5,2022-12-10 01:31:12+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,293,Ch8Lts3OB3xl0C0Oec,1
203.205.191.25-10.42.0.211-80-38755-6,25565540,03:30.6,2022-12-10 01:31:13+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-10.42.0.1-10039-53-17,25565786,03:30.6,2022-12-10 01:31:14+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,279,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-54.239.26.255-38638-443-6,25565787,03:30.6,2022-12-10 01:31:15+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,874,Ch8Lts3OB3xl0C0Oec,1
10.42.0.42-59.38.112.48-33385-80-6,25565974,03:30.7,2022-12-10 01:31:15+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,1021,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-10.42.0.1-58348-53-17,25565975,03:30.7,2022-12-10 01:31:15+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,1077,Ch8Lts3OB3xl0C0Oec,1
172.217.8.3-10.42.0.151-80-49908-6,25566133,03:30.9,2022-12-10 01:31:16+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,1
172.217.6.227-10.42.0.151-443-33921-6,25566255,03:31.0,2022-12-10 01:31:16+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,385,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-77.234.44.201-55248-80-6,25566471,03:31.1,2022-12-10 01:31:16+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,48,287,CnexuH3qzhvRkIYhCk,1
162.208.22.39-10.42.0.211-443-58909-6,25566430,03:31.1,2022-12-10 01:31:17+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,333,Ch8Lts3OB3xl0C0Oec,0
10.42.0.42-104.193.88.109-42359-80-6,25566431,03:31.1,2022-12-10 01:31:18+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
10.42.0.151-98.139.199.205-50099-443-6,25566472,03:31.1,2022-12-10 01:31:18+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,293,Ch8Lts3OB3xl0C0Oec,1
10.42.0.1-10.42.0.42-53-23809-17,25566473,03:31.1,2022-12-10 01:31:18+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,1
10.42.0.151-121.12.98.62-47641-80-6,25566510,03:31.2,2022-12-10 01:31:19+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,287,Ch8Lts3OB3xl0C0Oec,0
172.217.12.129-10.42.0.42-443-35035-6,25566511,03:31.2,2022-12-10 01:31:19+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,185,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-23.194.180.131-57741-443-6,25566882,03:31.3,2022-12-10 01:31:20+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,965,Ch8Lts3OB3xl0C0Oec,1
172.217.9.238-10.42.0.151-443-46305-6,25566883,03:31.3,2022-12-10 01:31:20+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,874,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-103.235.46.212-57627-443-6,25567204,03:31.4,2022-12-10 01:31:20+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,798,Ch8Lts3OB3xl0C0Oec,0
182.254.5.234-10.42.0.42-80-52709-6,25567205,03:31.4,2022-12-10 01:31:22+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,1
10.42.0.151-10.42.0.1-17324-53-17,25567433,03:31.4,2022-12-10 01:31:22+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,385,Ch8Lts3OB3xl0C0Oec,1
216.58.219.238-10.42.0.151-443-42138-6,25567492,03:31.5,2022-12-10 01:31:22+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,850,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-10.42.0.1-21705-53-17,25567493,03:31.5,2022-12-10 01:31:24+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,842,Ch8Lts3OB3xl0C0Oec,0
10.42.0.151-10.42.0.1-7548-53-17,25567523,03:31.5,2022-12-10 01:31:24+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,73,850,CnexuH3qzhvRkIYhCk,1
172.217.6.227-10.42.0.151-443-42590-6,25567612,03:31.5,2022-12-10 01:31:25+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,385,Ch8Lts3OB3xl0C0Oec,0
216.58.217.131-10.42.0.42-443-42945-6,25567613,03:31.5,2022-12-10 01:31:26+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,385,Ch8Lts3OB3xl0C0Oec,0
10.42.0.42-52.84.29.55-46491-443-6,25567650,03:31.5,2022-12-10 01:31:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,118,385,CnexuH3qzhvRkIYhCk,0
10.42.0.1-10.42.0.42-53-45854-17,25567644,03:31.5,2022-12-10 01:31:35+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,854,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-10.42.0.1-41507-53-17,25567645,03:31.5,2022-12-10 01:31:36+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,854,Ch8Lts3OB3xl0C0Oec,0
183.79.248.252-10.42.0.42-443-47732-6,25567805,03:31.6,2022-12-10 01:31:37+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,1021,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-10.42.0.1-3715-53-17,25568030,03:31.7,2022-12-10 01:31:37+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,850,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-66.231.239.120-51668-443-6,25568031,03:31.7,2022-12-10 01:31:38+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,1077,Ch8Lts3OB3xl0C0Oec,1
162.208.22.39-10.42.0.211-443-51809-6,25568170,03:31.8,2022-12-10 01:31:38+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,21064,45624,40,339,CnexuH3qzhvRkIYhCk,1
10.42.0.211-64.71.142.124-49505-80-6,25568171,03:31.8,2022-12-10 01:31:40+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,40,798,CnexuH3qzhvRkIYhCk,0
172.217.10.110-10.42.0.211-443-33208-6,25568176,03:31.9,2022-12-10 01:31:42+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,54,850,CnexuH3qzhvRkIYhCk,0
10.42.0.211-23.206.166.66-48292-80-6,25568177,03:31.9,2022-12-10 01:31:42+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,54,1021,CnexuH3qzhvRkIYhCk,1
10.42.0.151-10.42.0.1-55250-53-17,25568164,03:31.8,2022-12-10 01:31:44+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,1021,Ch8Lts3OB3xl0C0Oec,1
172.217.10.227-10.42.0.151-443-48688-6,25568165,03:31.8,2022-12-10 01:31:48+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,850,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-10.42.0.1-9226-53-17,25568215,03:31.9,2022-12-10 01:31:49+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,1
180.149.134.221-10.42.0.42-80-43082-6,25568292,03:32.0,2022-12-10 01:31:49+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,177,339,CnexuH3qzhvRkIYhCk,0
172.217.3.110-10.42.0.151-443-41625-6,25568293,03:32.0,2022-12-10 01:31:53+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,177,339,CnexuH3qzhvRkIYhCk,0
140.205.164.47-10.42.0.211-443-54693-6,25568330,03:32.1,2022-12-10 01:31:54+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,385,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-23.194.141.191-46795-443-6,25568331,03:32.1,2022-12-10 01:31:54+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,235,Ch8Lts3OB3xl0C0Oec,0
10.42.0.151-108.174.11.1-54319-80-6,25568788,03:32.3,2022-12-10 01:31:54+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,21064,45624,40,385,CnexuH3qzhvRkIYhCk,1
10.42.0.211-10.42.0.1-37753-53-17,25568789,03:32.3,2022-12-10 01:31:55+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,40,333,CnexuH3qzhvRkIYhCk,0
10.42.0.151-61.135.185.139-49803-80-6,25568802,03:32.3,2022-12-10 01:31:56+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,385,Ch8Lts3OB3xl0C0Oec,0
10.42.0.151-104.244.43.227-44705-443-6,25568803,03:32.3,2022-12-10 01:31:56+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-115.239.210.141-54900-80-6,25568851,03:32.4,2022-12-10 01:31:57+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,109,339,CnexuH3qzhvRkIYhCk,1
10.42.0.42-47.89.68.225-60707-80-6,25568858,03:32.4,2022-12-10 01:31:57+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-10.42.0.1-48738-53-17,25568859,03:32.4,2022-12-10 01:31:57+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,810,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-115.239.210.141-59979-80-6,25568896,03:32.5,2022-12-10 01:31:57+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,109,1077,CnexuH3qzhvRkIYhCk,0
10.42.0.211-10.42.0.1-32727-53-17,25568932,03:32.5,2022-12-10 01:32:01+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,190,1077,CnexuH3qzhvRkIYhCk,1
10.42.0.1-10.42.0.42-53-1056-17,25568933,03:32.5,2022-12-10 01:32:05+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,190,850,CnexuH3qzhvRkIYhCk,1
10.42.0.211-23.203.49.224-36216-443-6,25568894,03:32.5,2022-12-10 01:32:06+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,1021,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-10.42.0.1-31463-53-17,25568895,03:32.5,2022-12-10 01:32:07+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,241,Ch8Lts3OB3xl0C0Oec,1
183.79.87.214-10.42.0.211-80-47894-6,25568925,03:32.5,2022-12-10 01:32:08+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
10.42.0.151-10.42.0.1-29478-53-17,25568976,03:32.6,2022-12-10 01:32:09+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,109,1077,CnexuH3qzhvRkIYhCk,1
203.205.147.229-10.42.0.211-80-41967-6,25568977,03:32.6,2022-12-10 01:32:09+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,109,339,CnexuH3qzhvRkIYhCk,0
10.42.0.211-123.125.29.220-57808-80-6,25568952,03:32.5,2022-12-10 01:32:10+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,1
172.217.3.98-10.42.0.211-443-42770-6,25568953,03:32.5,2022-12-10 01:32:11+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-10.42.0.1-45324-53-17,25568975,03:32.6,2022-12-10 01:32:12+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,798,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-31.13.71.37-41843-443-6,25569063,03:32.6,2022-12-10 01:32:13+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,850,Ch8Lts3OB3xl0C0Oec,1
172.217.10.14-10.42.0.211-443-36772-6,25569113,03:32.7,2022-12-10 01:32:15+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,133,Ch8Lts3OB3xl0C0Oec,1
192.229.173.173-10.42.0.151-80-46763-6,25569295,03:32.8,2022-12-10 01:32:15+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,1077,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-106.11.95.4-36889-443-6,25569408,03:32.9,2022-12-10 01:32:15+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,109,798,CnexuH3qzhvRkIYhCk,1
172.217.10.110-10.42.0.151-443-42080-6,25569409,03:32.9,2022-12-10 01:32:15+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,109,293,CnexuH3qzhvRkIYhCk,1
172.217.6.196-10.42.0.211-443-45333-6,25569398,03:32.9,2022-12-10 01:32:16+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,385,Ch8Lts3OB3xl0C0Oec,1
180.149.153.234-10.42.0.42-80-32777-6,25569399,03:32.9,2022-12-10 01:32:17+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,339,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-66.198.178.90-60835-443-6,25569452,03:32.9,2022-12-10 01:32:17+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,1077,Ch8Lts3OB3xl0C0Oec,0
172.217.10.106-10.42.0.151-443-33683-6,25569453,03:32.9,2022-12-10 01:32:18+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,294,Ch8Lts3OB3xl0C0Oec,1
10.42.0.151-10.42.0.1-4369-53-17,25569490,03:33.0,2022-12-10 01:32:19+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,109,339,CnexuH3qzhvRkIYhCk,0
180.149.153.234-10.42.0.211-80-53643-6,25569491,03:33.0,2022-12-10 01:32:20+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,109,1898606,CnexuH3qzhvRkIYhCk,0
10.42.0.42-104.192.110.245-53765-80-6,25569510,03:33.0,2022-12-10 01:32:20+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,4800,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-23.21.56.145-38936-443-6,25569511,03:33.0,2022-12-10 01:32:22+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,72652207,Ch8Lts3OB3xl0C0Oec,1
222.73.28.96-10.42.0.42-80-41345-6,25569848,03:33.1,2022-12-10 01:32:25+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,36381,Ch8Lts3OB3xl0C0Oec,0
10.42.0.211-98.139.199.204-37851-443-6,25569849,03:33.1,2022-12-10 01:32:25+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,325,Ch8Lts3OB3xl0C0Oec,0
172.217.10.142-10.42.0.42-443-54959-6,25569928,03:33.1,2022-12-10 01:32:25+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,181,Ch8Lts3OB3xl0C0Oec,0
172.217.7.227-10.42.0.211-80-36491-6,25569929,03:33.1,2022-12-10 01:32:25+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,190,Ch8Lts3OB3xl0C0Oec,1
157.255.128.111-10.42.0.211-80-58706-6,25570064,03:33.2,2022-12-10 01:32:25+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,850,Ch8Lts3OB3xl0C0Oec,1
10.42.0.42-54.230.38.227-40978-443-6,25570065,03:33.2,2022-12-10 01:32:25+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,3801,Ch8Lts3OB3xl0C0Oec,1
10.42.0.211-72.21.206.141-37036-443-6,25570144,03:33.3,2022-12-10 01:32:25+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,109,892,CnexuH3qzhvRkIYhCk,1
10.42.0.151-69.147.65.25-55911-443-6,25570145,03:33.3,2022-12-10 01:32:25+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,109,504,CnexuH3qzhvRkIYhCk,0
172.217.12.163-10.42.0.211-443-35882-6,25570344,03:33.3,2022-12-10 01:32:25+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,109,504,CnexuH3qzhvRkIYhCk,1
10.42.0.211-31.13.80.5-54480-443-6,25570345,03:33.3,2022-12-10 01:32:25+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,109,504,CnexuH3qzhvRkIYhCk,0
10.42.0.151-64.71.142.124-41139-80-6,25570441,03:33.4,2022-12-10 01:32:28+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,1008,Ch8Lts3OB3xl0C0Oec,0
156.154.200.36-10.42.0.211-443-55231-6,25570864,03:33.6,2022-12-10 01:32:29+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp:vssmonitoring,25,42115,40,892,Ch8Lts3OB3xl0C0Oec,0
172.217.9.234-10.42.0.211-443-55747-6,25570865,03:33.6,2022-12-10 01:32:29+09,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,25,42115,40,892,Ch8Lts3OB3xl0C0Oec,0
182.254.5.234-10.42.0.211-80-43392-6,25571010,03:33.7,2022-12-10 01:32:30+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:data,21064,45624,109,504,CnexuH3qzhvRkIYhCk,0
180.149.136.194-10.42.0.211-80-50496-6,25571011,03:33.7,2022-12-10 01:32:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,21064,45624,109,892,CnexuH3qzhvRkIYhCk,0
